title,description,location,currency,category,amount_funded,project_goal,number_backers,"Atlanta, GA","Austin, TX","Boston, MA","Brooklyn, NY","Cambridge, MA","Chicago, IL","Dallas, TX","Las Vegas, NV","London, UK","Los Angeles, CA","Melbourne, AU","Montreal, Canada","Nashville, TN","New York, NY","Oakland, CA","Palo Alto, CA","Paris, France","Philadelphia, PA","Portland, OR","Provo, UT","Salt Lake City, UT","San Diego, CA","San Francisco, CA","San Jose, CA","Seattle, WA","St. Louis, MO","Tokyo, Japan","Toronto, Canada","Vancouver, Canada","Washington, DC",other_loc,aud,cad,chf,dkk,eur,gbp,nzd,sek,usd,3D Printing,Animation,Anthologies,Apparel,Art Books,Camera Equipment,Comics,DIY Electronics,Design,Documentary,Fashion,Film &amp; Video,Food,Gadgets,Games,Graphic Design,Hardware,Music,Narrative Film,Nonfiction,Playing Cards,Product Design,Software,Sound,Tabletop Games,Technology,Video Games,Wearables,Webcomics,Webseries,other_categ
DUELYST, Squad-Based Tactical Combat with Ranked Competitive Play. Brought to you by veterans from Diablo III and Rogue Legacy. ,"San Francisco, CA",usd,Video Games,-0.0589092359528,2.34453532255,2.08199623632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Radio the Universe, And the end came thus. ,"Washington, DC",usd,Video Games,-0.88376247834,-1.32103828024,2.06599808503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tesla vs. Edison," The War of Currents! 2-5 electricity innovators build routes, grow tech trees, and play the stock market in 20 minutes per player. ",other_loc,usd,Tabletop Games,0.901970833379,-0.797384908415,2.05872619808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
InSomnia - an RPG Set in a Brutal Dieselpunk Universe," Atmospheric single-player/co-op RPG set in a ""living"" dieselpunk sandbox with real-time tactical gameplay ","Brooklyn, NY",usd,Video Games,-0.728347445584,2.4754486655,2.05436306591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kachula 2.0- The Packable Multi-Use Adventure Blanket," Waterproof, Packable and Versatile. The Kachula is the ultimate adventure blanket. ","Salt Lake City, UT",usd,Product Design,1.70307499691,-1.12466826581,2.04272804679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SipSnap," SipSnap is a simple, spill-proof, kid's drinking lid that fits any cup, anytime, anywhere. Simplify your life with a Snap. ","San Francisco, CA",usd,Product Design,-0.171407974234,-0.273731536588,2.03545615984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Twisted -- A New Starkid Musical," In this unauthorized parody, we take what ""Wicked"" did for the Witch of the West and apply it to the Royal Vizier from Aladdin. ","Chicago, IL",usd,other_categ,0.0126473868641,0.184465163761,2.03254740506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Lomography Smartphone Film Scanner, The Smartphone Film Scanner Offers You a New Way to Instantly Scan and Share 35mm Films Using Your Smartphone. ,"New York, NY",usd,Product Design,1.8709980743,1.16631523594,2.01800363116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RooSport 2.0 Wallet: World's First Magnetic Wallet/Pocket," A minimalist wallet that holds your keys, cards, cash, iPhones, smart phones, passports, energy gels, medicine, and more... ",other_loc,usd,Fashion,-0.391808854889,-0.797384908415,2.01364049899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Draco Magi, A new strategic card game by Robert Burke & Richard Launius. Can you rise to power by proving your dragon mastery? ,other_loc,usd,Tabletop Games,-0.67978853498,-1.12466826581,2.01364049899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Disgruntled Decks: The Original Card Game For Veterans., The Original Card Game For Veterans. Disgruntled Decks can be played by itself or used as an unofficial military Cards Against Humanity third party expansion. ,other_loc,usd,Playing Cards,0.0857509409958,-1.12466826581,2.00782298943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Acteon Compact Antibacterial Microfiber Beach Towels, Ultra lightweight full size and super compact towel treated with silver ions to reduce odor and prevent bacteria from growing. ,other_loc,usd,Product Design,-0.381702236965,-1.12466826581,2.00636861204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ROAM," Scavenge. Build. Fight. Survive. Introducing ROAM, an online co-op action game set in a procedurally generated world. ","Seattle, WA",usd,Video Games,-0.577337483905,0.511748521153,2.00636861204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ALEX Bottle: Twist Open. Clean Easy. Pack Small.," ALEX unscrews in the middle for easy cleaning, compacts small for storage, holds 26oz and can be beautifully customized. ",other_loc,usd,Product Design,0.631758764388,1.16631523594,2.00491423465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Print on Fabric Using Sunlight: The Lumi Process, Analog meets digital with this textile printing process. Our new kits make it easy to do it yourself. ,"Los Angeles, CA",usd,Technology,1.86709391432,1.16631523594,2.00491423465,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Band-it - extra small minimal wallet., Seems too small for anything but holds everything you need. ,other_loc,usd,Fashion,-1.13047592402,-1.25558160876,1.98018981902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lagoon: Land of Druids," Lead a circle of magical druids, explore a mystical world, and bend its destiny! A board game for 1-4 players. ","Portland, OR",usd,Tabletop Games,0.0892278532842,-0.797384908415,1.97291793207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Dice Tower - 2015 (Season 11)," The Dice Tower enters its eleventh season.  We are raising funds to keep it going, making it better in every way! ",other_loc,usd,Tabletop Games,0.560069547459,1.82088195072,1.97000917729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
THE AGENTS RETURN - The Double-Edged Cards game is back!," The strategic card game of clever tactics & critical consequences, set in a world of spies, sabotage, secrecy and subterfuge. ","New York, NY",usd,Tabletop Games,0.274476561396,-0.142818193631,1.95982853556,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The HuMn Wallet - the best minimal RFID blocking wallet," A modern minimalist wallet that blocks RFID signals while keeping your money, credit cards, and business cards organized and secure. ","Portland, OR",usd,Design,2.26436060863,2.21362197959,1.95546540339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ultimate Protection For Your RFID Credit Cards & Passports," VAULTCARD    is your pocket-sized protection against RFID fraud, shielding credit and debit cards to keep personal data safe. ","London, UK",gbp,Gadgets,-0.161596009894,-1.12466826581,1.94383038427,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strength Of The SWORD ULTIMATE, A Fighting game combined with a BRAWLER! With a huge sword rocket launcher and a FLAMETHROWER! PC/Mac/Linux/PS4/XBone/PSVita/WiiU ,other_loc,usd,Video Games,-0.789856381194,-1.19012493729,1.92056034603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ZOMBIES, RUN! Running game & audio adventure for iOS/Android"," Rebuild civilization after a zombie apocalypse by running in the real world, with story and gameplay coming through your headphones ","London, UK",usd,Video Games,-1.01771199752,-1.2883099445,1.91619721386,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AQUA - World's Lightest Headphone Amplifier, Battery-free", Your listening experience reinvented. Live concerts on the go. Powerful. Featherlight. Stylish. And battery-free! ,other_loc,usd,Hardware,2.5057702898,-1.05921159433,1.91328845908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drinking Quest: Journey into Draught, It's a Drinking Game and a Tabletop RPG! Drinking Quest returns with a joyous new game that's great for new and existing players alike. ,"Toronto, Canada",cad,Tabletop Games,-0.0191604675031,-1.12466826581,1.9103797043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Book of Unwritten Tales 2, Help us tread new paths with the second installment of the acclaimed BoUT adventure game series. A sequel is coming... ,"Boston, MA",usd,Video Games,0.440322331017,2.14816530811,1.89001842084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
For The King, Embark on a perilous adventure with turn-based combat and strategic exploration in this single player and online cooperative roguelike. ,"Vancouver, Canada",cad,Video Games,-0.118517655948,0.511748521153,1.88274653389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SOSCharger Self-Powered iPhone & Smart Phone Charger," Out of power? The SOS Charger is powered by you. Charge your smart phone, including iPhone, or USB powered device anywhere. ","Seattle, WA",usd,Product Design,-0.0975972515009,-0.339188208067,1.87547464694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Children of Morta, Children of Morta is a story-driven hack   _  _  _n slash roguelike game which will involve you in the adventures of the Bergson family. ,"Austin, TX",usd,Video Games,-0.482753683517,2.14816530811,1.86238525043,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
You Are Not The Hero," A new action platform RPG, inspired by all the people the heroes always ended up screwing over. Stupid heroes... ","San Francisco, CA",usd,Video Games,-0.750328602933,-1.32097282357,1.85802211826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zoombinis, A classic puzzle filled adventure game returns to tablets and desktops. ,"Cambridge, MA",usd,Games,-0.589153092614,1.16631523594,1.85802211826,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Fight Dragons - Project Atma - The Near Future, I Fight Dragons funded their first post-major-label album via Kickstarter and proceeded to make a crazy rock opera that hit #5 on the Billboard Vinyl Charts upon its release ,"Chicago, IL",usd,other_categ,-0.392678082961,-0.797384908415,1.85656774087,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"iblazr 2 - The Most Versatile LED Flash for iOS, Android."," The World  _  _s Most Ultimate Wireless Flash for iPhone, iPad, Androids and Digital Cameras. Now synced with native camera apps. ",other_loc,usd,Product Design,1.64818103426,2.4754486655,1.85365898609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21st CENTURY TANK GIRL: a book by Hewlett & Martin & Co," Martin re-teams with Hewlett, Bond, Mahfood, WJC, Edwards, Parson & Knowles to bring you a new, futuristic, hardback Tank Girl book! ",other_loc,gbp,Comics,0.477699138118,1.62451193629,1.84347834436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RePhone Kit - World's First Open Source and Modular Phone, Create a phone yourself in minutes and hack a new way to communicate with things. ,"San Francisco, CA",usd,Hardware,1.99126093451,1.16631523594,1.82166268351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MICATON MAGNETIC SCREW HOLDER, Revolutionary device that will turn your screwing job much easier and powerful. ,other_loc,usd,Gadgets,-0.369577241994,1.16631523594,1.82166268351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kodama: The Tree Spirits, An inTREEguing game for 2-5 players in 45 minutes or less. ,other_loc,usd,Tabletop Games,-0.623568631198,-1.39958628602,1.81875392873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SlimFold Wallet Soft Shell: Crash-tested minimal thin wallet, Slim wallet made from incredibly thin yet 70mph crash-tested motorcycle wear material. Finally a minimal wallet with no compromises. ,other_loc,usd,Product Design,0.406540297639,-1.05921159433,1.81002766439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Girl Genius Volume 13: Agatha Heterodyne & The Sleeping City, It's time to print the next volume in the continuing adventures of Agatha Heterodyne - Girl Genius! ,"Seattle, WA",usd,Comics,1.14357203939,1.49359859333,1.79112075832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HICKIES -\xa0Turn Your Shoes Into Slip-Ons," Make your shoes look, fit, and feel better. No tying, custom fit, slip on and off. #LifeWithoutLaces ","Brooklyn, NY",usd,Product Design,0.257254059425,-0.470101551023,1.7794857392,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Timber and Stone," A voxel-based city building game with a heavy emphasis on combat, fortifications, and siege warfare. ","Las Vegas, NV",usd,Video Games,-0.782725764467,1.16631523594,1.77657698442,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
XenoShyft Onslaught," Defend against waves of horrific aliens in this beautifully illustrated, base defense, deck-building game for 1 to 4 players. ","Atlanta, GA",usd,Tabletop Games,1.4898636637,-0.470101551023,1.77512260703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Midora," Journey through unforgiving dungeons in this 90's inspired action-adventure, where a young hero rises to prevent a war of the elements. ",other_loc,usd,Video Games,-1.00529234896,1.82088195072,1.76348758791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kraut Source - Fermentation Made Simple," Gourmet Fermentation in a Mason Jar. Create delicious, nutritious fermented foods at home. ","San Francisco, CA",usd,other_categ,0.625070128037,0.184465163761,1.75767007835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C-Wars: Roguelike Pixel Art PC Game, What happens when Cyberpunk apocalypse roguelike meets RTS in pixel art? C-Wars! ,other_loc,usd,Video Games,-0.679641208188,-0.0119048506745,1.74748943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Hexcup\u2122: World's Best Beer Pong Cup," Introducing Hexcup   , the world's best beer pong cups.  _  _ We set out to make an unparalleled product, and we think we have hit the mark. ",other_loc,usd,Product Design,-0.491269172088,1.16631523594,1.73440004011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
In Search of Hannibal - A Graphic Novel," Hannibal Barca's epic war against Rome by Nikolas Lloyd & Christopher Steininger.  _  _Did you miss the campaign? Don't worry, you can still get your copy below: ",other_loc,eur,other_categ,0.191590508284,-0.470101551023,1.71403875665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Custom Litographs: Wear the Words You Love, Literary scarves and t-shirts printed with the words of your choice   _  _  _ from your own writing to much-loved classic novels. ,"Cambridge, MA",usd,Product Design,-0.17728631323,-1.12466826581,1.71403875665,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BATTLE CHEF BRIGADE, Play as a magical chef! Hunt monsters and cook them into exquisite dishes to wow the judges and crush your opponents! ,"Chicago, IL",usd,Video Games,-0.60936632846,0.380835178196,1.70094936014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
KAZbrella - Revolutionary Inside Out Umbrella," Drip free, dry to handle, opens/closes in confined spaces.  The much needed redesign of the umbrella! ",other_loc,gbp,Design,1.82230656958,-0.470101551023,1.70094936014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Space Roller: The futuristic dice for your Sci-Fi games," The perfect dice that cultivates your mood for  futuristic RPG games like Dreadball, Star Trek or just simply roll it for fun! ",other_loc,usd,Tabletop Games,-0.507268861686,-1.12466826581,1.68931434103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Giant Unicorn Lamp," Our design embodies the silhouette of our favorite magical icon, the unicorn. It glows a soft-light and has a kick-ass multicolor mode. ","Los Angeles, CA",usd,Product Design,1.60837333509,-0.241003200849,1.68640558625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"DINO PET //\xa0a living, interactive, bioluminescent pet"," The Dino Pet uses sunlight, water and nutrients, instead of batteries or electricity, to grow and glow.  _  _ It's Alive! ","San Diego, CA",usd,Gadgets,0.395004609835,1.16631523594,1.68640558625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MagCable. A magnetic cable that changes charging experience, MagCable is a revolutionary magnetic USB cable that makes your charging easy ,other_loc,gbp,Hardware,-0.618191203294,1.16631523594,1.68204245408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martians: A Story of Civilization," Cooperative/competition board game for 1-4 players. Survive in hostile environment, explore resources, expand your base, be the leader. ",other_loc,usd,Tabletop Games,1.16721798948,-0.142818193631,1.67477056713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
